sale_id,user_id,artist_id,merchandise_id,sale_date,sale_price
SALE_03049,USER_03650,ARTIST_020,MERCH_0083,2024-04-10,61.1
SALE_03050,USER_02458,ARTIST_008,MERCH_0141,2025-01-22,57.47
SALE_03051,USER_06218,ARTIST_049,MERCH_0025,2024-12-28,73.75
SALE_03052,USER_05903,ARTIST_020,MERCH_0156,2024-10-08,27.41
SALE_03053,USER_04969,ARTIST_020,MERCH_0083,2024-10-08,38.01
SALE_03054,USER_06835,ARTIST_043,MERCH_0064,2024-10-02,20.27
SALE_03055,USER_06221,ARTIST_013,MERCH_0178,2025-07-10,20.26
SALE_03056,USER_09788,ARTIST_013,MERCH_0078,2024-01-09,32.51
SALE_03057,USER_03721,ARTIST_030,MERCH_0048,2024-10-15,69.49
SALE_03058,USER_00242,ARTIST_007,MERCH_0157,2025-02-17,23.38
SALE_03059,USER_00540,ARTIST_029,MERCH_0079,2024-01-13,64.43
SALE_03060,USER_08813,ARTIST_037,MERCH_0098,2024-09-16,18.82
SALE_03061,USER_08166,ARTIST_019,MERCH_0182,2025-02-11,21.08
SALE_03062,USER_04727,ARTIST_014,MERCH_0177,2024-07-07,51.27
SALE_03063,USER_04413,ARTIST_028,MERCH_0042,2024-12-01,52.47
SALE_03064,USER_08060,ARTIST_010,MERCH_0195,2025-08-14,72.76
SALE_03065,USER_07756,ARTIST_009,MERCH_0003,2024-03-14,67.3
SALE_03066,USER_01263,ARTIST_006,MERCH_0080,2025-03-15,28.31
SALE_03067,USER_01490,ARTIST_043,MERCH_0128,2025-03-03,23.04
SALE_03068,USER_00084,ARTIST_036,MERCH_0061,2024-06-29,53.41
SALE_03069,USER_09144,ARTIST_000,MERCH_0156,2024-09-08,72.82
SALE_03070,USER_00594,ARTIST_041,MERCH_0136,2025-01-30,18.61
SALE_03071,USER_06214,ARTIST_010,MERCH_0091,2024-09-21,34.94
SALE_03072,USER_00958,ARTIST_035,MERCH_0123,2025-03-07,19.84
SALE_03073,USER_09997,ARTIST_023,MERCH_0018,2025-07-04,58.28
SALE_03074,USER_07039,ARTIST_044,MERCH_0150,2024-12-18,33.25
SALE_03075,USER_06500,ARTIST_000,MERCH_0005,2024-05-22,18.77
SALE_03076,USER_06573,ARTIST_016,MERCH_0019,2024-12-22,33.57
SALE_03077,USER_09163,ARTIST_012,MERCH_0040,2024-02-01,22.18
SALE_03078,USER_09016,ARTIST_035,MERCH_0107,2024-05-23,43.43
SALE_03079,USER_02938,ARTIST_034,MERCH_0002,2025-01-22,21.32
SALE_03080,USER_02655,ARTIST_018,MERCH_0104,2024-03-18,57.92
SALE_03081,USER_03411,ARTIST_008,MERCH_0058,2024-09-08,49.27
SALE_03082,USER_08595,ARTIST_003,MERCH_0092,2024-09-23,45.48
SALE_03083,USER_08253,ARTIST_002,MERCH_0000,2025-02-13,47.35
SALE_03084,USER_01021,ARTIST_018,MERCH_0107,2024-01-28,35.55
SALE_03085,USER_04456,ARTIST_034,MERCH_0053,2024-10-31,36.21
SALE_03086,USER_05854,ARTIST_026,MERCH_0184,2024-01-31,52.0
SALE_03087,USER_06825,ARTIST_015,MERCH_0185,2024-03-12,60.74
SALE_03088,USER_04739,ARTIST_039,MERCH_0167,2024-06-05,53.87
SALE_03089,USER_00502,ARTIST_003,MERCH_0184,2024-11-01,71.59
SALE_03090,USER_03869,ARTIST_032,MERCH_0067,2024-02-20,20.25
SALE_03091,USER_06276,ARTIST_012,MERCH_0024,2024-01-10,62.99
SALE_03092,USER_06298,ARTIST_039,MERCH_0071,2024-12-05,65.69
SALE_03093,USER_02010,ARTIST_032,MERCH_0031,2024-11-23,48.63
SALE_03094,USER_06517,ARTIST_009,MERCH_0003,2025-05-01,36.18
SALE_03095,USER_01488,ARTIST_026,MERCH_0131,2024-09-07,39.32
SALE_03096,USER_01499,ARTIST_017,MERCH_0080,2024-11-05,73.14
SALE_03097,USER_04152,ARTIST_044,MERCH_0048,2024-02-06,67.08
SALE_03098,USER_00590,ARTIST_047,MERCH_0046,2024-09-11,63.61
SALE_03099,USER_07914,ARTIST_040,MERCH_0119,2025-06-22,44.51
SALE_03100,USER_04355,ARTIST_029,MERCH_0088,2025-05-15,68.03
SALE_03101,USER_02702,ARTIST_036,MERCH_0172,2024-07-10,35.29
SALE_03102,USER_01967,ARTIST_024,MERCH_0171,2025-05-12,41.4
SALE_03103,USER_00052,ARTIST_031,MERCH_0086,2024-08-17,59.27
SALE_03104,USER_00080,ARTIST_042,MERCH_0188,2024-10-19,69.84
SALE_03105,USER_06441,ARTIST_031,MERCH_0197,2025-03-01,17.85
SALE_03106,USER_07192,ARTIST_049,MERCH_0024,2024-02-21,57.16
SALE_03107,USER_07719,ARTIST_027,MERCH_0034,2024-10-24,29.62
SALE_03108,USER_04527,ARTIST_016,MERCH_0057,2024-04-17,25.62
SALE_03109,USER_05212,ARTIST_018,MERCH_0066,2024-02-14,74.61
SALE_03110,USER_02935,ARTIST_026,MERCH_0096,2025-06-13,46.7
SALE_03111,USER_04290,ARTIST_048,MERCH_0119,2025-07-04,39.83
SALE_03112,USER_09751,ARTIST_011,MERCH_0109,2025-07-05,18.75
SALE_03113,USER_05031,ARTIST_016,MERCH_0167,2024-08-10,43.0
SALE_03114,USER_08040,ARTIST_034,MERCH_0081,2025-02-25,67.93
SALE_03115,USER_09432,ARTIST_006,MERCH_0131,2025-07-20,44.74
SALE_03116,USER_04790,ARTIST_016,MERCH_0075,2025-04-07,65.99
SALE_03117,USER_02754,ARTIST_001,MERCH_0120,2025-07-01,71.77
SALE_03118,USER_06295,ARTIST_021,MERCH_0102,2024-03-19,34.51
SALE_03119,USER_05641,ARTIST_023,MERCH_0191,2024-08-28,51.37
SALE_03120,USER_09998,ARTIST_043,MERCH_0195,2025-04-17,68.69
SALE_03121,USER_03884,ARTIST_011,MERCH_0156,2025-01-26,64.45
SALE_03122,USER_01353,ARTIST_031,MERCH_0002,2024-10-06,26.12
SALE_03123,USER_03281,ARTIST_017,MERCH_0030,2024-02-21,36.99
SALE_03124,USER_08523,ARTIST_042,MERCH_0174,2025-04-20,37.52
SALE_03125,USER_01001,ARTIST_010,MERCH_0139,2025-03-31,25.2
SALE_03126,USER_01884,ARTIST_020,MERCH_0129,2025-03-24,67.63
SALE_03127,USER_06510,ARTIST_039,MERCH_0113,2025-08-17,42.69
SALE_03128,USER_02416,ARTIST_020,MERCH_0187,2025-02-03,41.67
SALE_03129,USER_09977,ARTIST_001,MERCH_0000,2024-06-25,42.34
SALE_03130,USER_05367,ARTIST_041,MERCH_0027,2024-06-21,64.49
SALE_03131,USER_07086,ARTIST_029,MERCH_0195,2025-06-26,40.64
SALE_03132,USER_05594,ARTIST_018,MERCH_0100,2024-01-12,33.39
SALE_03133,USER_00483,ARTIST_037,MERCH_0187,2024-07-15,63.36
SALE_03134,USER_01068,ARTIST_041,MERCH_0004,2025-08-04,45.22
SALE_03135,USER_09870,ARTIST_010,MERCH_0167,2025-06-19,18.51
SALE_03136,USER_07190,ARTIST_028,MERCH_0011,2024-04-15,16.22
SALE_03137,USER_01813,ARTIST_002,MERCH_0041,2024-04-06,27.8
SALE_03138,USER_00212,ARTIST_031,MERCH_0164,2024-08-24,53.64
SALE_03139,USER_00493,ARTIST_049,MERCH_0044,2024-09-12,55.51
SALE_03140,USER_01148,ARTIST_024,MERCH_0017,2024-10-29,22.13
SALE_03141,USER_00302,ARTIST_018,MERCH_0041,2024-05-15,45.17
SALE_03142,USER_01065,ARTIST_006,MERCH_0013,2025-07-01,73.86
SALE_03143,USER_09093,ARTIST_027,MERCH_0117,2024-02-19,71.04
SALE_03144,USER_02237,ARTIST_011,MERCH_0039,2024-06-20,57.32
SALE_03145,USER_07399,ARTIST_021,MERCH_0107,2024-02-15,64.6
SALE_03146,USER_06749,ARTIST_036,MERCH_0147,2024-03-23,36.14
SALE_03147,USER_01385,ARTIST_024,MERCH_0073,2024-01-14,63.52
SALE_03148,USER_04772,ARTIST_040,MERCH_0021,2024-12-22,21.81
SALE_03149,USER_03651,ARTIST_013,MERCH_0036,2024-03-22,24.51
SALE_03150,USER_06888,ARTIST_044,MERCH_0096,2025-01-07,41.04
SALE_03151,USER_02963,ARTIST_036,MERCH_0151,2024-04-04,16.89
SALE_03152,USER_06100,ARTIST_044,MERCH_0083,2025-04-16,69.36
SALE_03153,USER_09838,ARTIST_030,MERCH_0109,2025-01-12,16.64
SALE_03154,USER_07250,ARTIST_048,MERCH_0105,2025-07-04,68.1
SALE_03155,USER_05400,ARTIST_009,MERCH_0026,2025-01-12,17.94
SALE_03156,USER_01589,ARTIST_017,MERCH_0086,2025-08-05,29.04
SALE_03157,USER_08769,ARTIST_010,MERCH_0077,2025-08-11,63.87
SALE_03158,USER_00114,ARTIST_049,MERCH_0050,2024-12-04,62.63
SALE_03159,USER_05590,ARTIST_000,MERCH_0098,2024-05-16,54.07
SALE_03160,USER_00557,ARTIST_028,MERCH_0110,2024-08-10,35.53
SALE_03161,USER_02878,ARTIST_038,MERCH_0099,2025-05-08,22.3
SALE_03162,USER_05888,ARTIST_024,MERCH_0116,2024-03-18,45.5
SALE_03163,USER_05654,ARTIST_020,MERCH_0049,2024-05-23,54.85
SALE_03164,USER_02922,ARTIST_000,MERCH_0107,2025-05-30,61.62
SALE_03165,USER_04443,ARTIST_020,MERCH_0094,2024-12-03,15.61
SALE_03166,USER_00323,ARTIST_042,MERCH_0080,2024-03-30,52.09
SALE_03167,USER_09025,ARTIST_004,MERCH_0157,2024-02-08,62.71
SALE_03168,USER_05467,ARTIST_019,MERCH_0110,2025-07-24,68.36
SALE_03169,USER_00854,ARTIST_037,MERCH_0109,2025-06-07,51.77
SALE_03170,USER_09468,ARTIST_025,MERCH_0026,2024-07-07,40.1
SALE_03171,USER_01842,ARTIST_003,MERCH_0082,2025-03-30,63.36
SALE_03172,USER_06719,ARTIST_011,MERCH_0005,2024-12-02,28.61
SALE_03173,USER_00594,ARTIST_047,MERCH_0098,2024-05-04,44.04
SALE_03174,USER_08762,ARTIST_046,MERCH_0007,2025-06-17,39.88
SALE_03175,USER_08032,ARTIST_016,MERCH_0119,2025-02-28,25.2
SALE_03176,USER_01694,ARTIST_015,MERCH_0061,2024-10-22,30.78
SALE_03177,USER_04123,ARTIST_037,MERCH_0011,2024-08-22,60.14
SALE_03178,USER_09951,ARTIST_035,MERCH_0147,2024-12-05,34.19
SALE_03179,USER_05248,ARTIST_013,MERCH_0059,2025-05-16,42.43
SALE_03180,USER_08153,ARTIST_030,MERCH_0032,2024-09-11,26.7
SALE_03181,USER_07256,ARTIST_026,MERCH_0049,2024-08-15,32.84
SALE_03182,USER_02927,ARTIST_020,MERCH_0154,2025-01-25,68.6
SALE_03183,USER_04412,ARTIST_035,MERCH_0030,2024-10-17,42.89
SALE_03184,USER_00809,ARTIST_018,MERCH_0163,2024-10-17,56.24
SALE_03185,USER_06345,ARTIST_045,MERCH_0106,2024-02-23,41.88
SALE_03186,USER_03669,ARTIST_031,MERCH_0104,2024-05-24,39.74
SALE_03187,USER_06440,ARTIST_031,MERCH_0024,2024-05-08,35.06
SALE_03188,USER_05169,ARTIST_047,MERCH_0103,2024-06-11,63.15
SALE_03189,USER_09248,ARTIST_042,MERCH_0071,2024-07-28,37.55
SALE_03190,USER_08556,ARTIST_036,MERCH_0081,2025-08-12,53.22
SALE_03191,USER_09900,ARTIST_045,MERCH_0092,2024-04-20,41.41
SALE_03192,USER_02502,ARTIST_002,MERCH_0134,2025-07-13,58.65
SALE_03193,USER_07920,ARTIST_024,MERCH_0158,2024-04-15,58.86
SALE_03194,USER_01791,ARTIST_013,MERCH_0138,2024-03-02,48.71
SALE_03195,USER_02830,ARTIST_046,MERCH_0120,2024-07-21,54.22
SALE_03196,USER_01864,ARTIST_039,MERCH_0096,2024-12-17,30.17
SALE_03197,USER_04446,ARTIST_003,MERCH_0010,2024-01-23,18.46
SALE_03198,USER_01482,ARTIST_023,MERCH_0071,2025-02-21,62.75
SALE_03199,USER_05701,ARTIST_032,MERCH_0060,2024-05-21,41.01
SALE_03200,USER_06996,ARTIST_036,MERCH_0172,2024-12-05,50.01
SALE_03201,USER_09934,ARTIST_049,MERCH_0095,2025-04-30,16.78
SALE_03202,USER_06695,ARTIST_044,MERCH_0038,2024-08-14,36.37
SALE_03203,USER_06352,ARTIST_041,MERCH_0136,2024-04-09,25.17
SALE_03204,USER_02205,ARTIST_030,MERCH_0082,2025-02-15,34.61
SALE_03205,USER_03723,ARTIST_025,MERCH_0177,2024-04-09,52.1
SALE_03206,USER_02956,ARTIST_038,MERCH_0054,2025-02-25,54.76
SALE_03207,USER_00781,ARTIST_017,MERCH_0019,2025-05-18,63.58
SALE_03208,USER_09574,ARTIST_021,MERCH_0165,2024-06-30,15.74
SALE_03209,USER_07737,ARTIST_024,MERCH_0183,2025-01-17,43.45
SALE_03210,USER_09853,ARTIST_010,MERCH_0086,2025-04-25,52.05
SALE_03211,USER_08892,ARTIST_032,MERCH_0152,2025-05-10,21.24
SALE_03212,USER_05241,ARTIST_011,MERCH_0168,2024-10-01,64.99
SALE_03213,USER_01641,ARTIST_003,MERCH_0016,2024-09-18,57.09
SALE_03214,USER_04089,ARTIST_036,MERCH_0163,2024-12-22,70.17
SALE_03215,USER_09672,ARTIST_025,MERCH_0067,2025-06-06,21.97
SALE_03216,USER_01494,ARTIST_048,MERCH_0131,2024-10-08,62.54
SALE_03217,USER_09684,ARTIST_040,MERCH_0101,2024-09-09,69.19
SALE_03218,USER_09162,ARTIST_032,MERCH_0081,2024-08-17,61.27
SALE_03219,USER_06433,ARTIST_034,MERCH_0164,2024-01-23,65.15
SALE_03220,USER_02661,ARTIST_015,MERCH_0160,2024-05-31,18.68
SALE_03221,USER_06444,ARTIST_004,MERCH_0161,2024-09-06,41.84
SALE_03222,USER_01115,ARTIST_006,MERCH_0059,2024-09-25,32.57
SALE_03223,USER_07806,ARTIST_037,MERCH_0006,2024-06-14,20.83
SALE_03224,USER_02394,ARTIST_016,MERCH_0056,2025-07-26,58.75
SALE_03225,USER_04505,ARTIST_022,MERCH_0076,2025-01-28,46.5
SALE_03226,USER_09421,ARTIST_007,MERCH_0181,2024-02-25,58.36
SALE_03227,USER_03191,ARTIST_002,MERCH_0176,2025-08-09,46.81
SALE_03228,USER_05045,ARTIST_028,MERCH_0166,2025-04-04,56.28
SALE_03229,USER_04472,ARTIST_011,MERCH_0023,2025-05-27,39.18
SALE_03230,USER_03683,ARTIST_020,MERCH_0040,2025-01-26,47.59
SALE_03231,USER_07913,ARTIST_049,MERCH_0092,2025-05-11,54.18
SALE_03232,USER_01640,ARTIST_042,MERCH_0161,2024-04-01,27.52
SALE_03233,USER_02596,ARTIST_006,MERCH_0133,2024-10-26,67.21
SALE_03234,USER_09407,ARTIST_015,MERCH_0015,2025-04-27,59.73
SALE_03235,USER_07423,ARTIST_038,MERCH_0117,2025-05-10,16.16
SALE_03236,USER_00034,ARTIST_032,MERCH_0104,2025-04-22,22.59
SALE_03237,USER_02740,ARTIST_024,MERCH_0143,2025-01-07,59.29
SALE_03238,USER_06567,ARTIST_042,MERCH_0088,2025-06-21,37.17
SALE_03239,USER_03283,ARTIST_018,MERCH_0134,2025-03-21,24.8
SALE_03240,USER_09980,ARTIST_017,MERCH_0100,2025-07-05,58.0
SALE_03241,USER_07640,ARTIST_008,MERCH_0103,2025-08-05,27.79
SALE_03242,USER_02287,ARTIST_035,MERCH_0138,2025-04-06,27.05
SALE_03243,USER_00870,ARTIST_031,MERCH_0018,2024-12-20,20.44
SALE_03244,USER_05463,ARTIST_046,MERCH_0019,2025-01-07,56.35
SALE_03245,USER_01754,ARTIST_039,MERCH_0196,2024-08-16,51.6
SALE_03246,USER_07278,ARTIST_001,MERCH_0034,2024-09-10,66.65
SALE_03247,USER_08281,ARTIST_038,MERCH_0046,2024-06-15,67.83
SALE_03248,USER_01578,ARTIST_037,MERCH_0169,2024-04-22,53.27
SALE_03249,USER_00751,ARTIST_014,MERCH_0013,2024-08-11,65.95
SALE_03250,USER_09813,ARTIST_047,MERCH_0120,2025-03-26,72.19
SALE_03251,USER_01482,ARTIST_030,MERCH_0066,2024-09-03,26.09
SALE_03252,USER_07295,ARTIST_012,MERCH_0171,2024-06-18,20.83
SALE_03253,USER_04686,ARTIST_015,MERCH_0116,2024-11-03,41.1
SALE_03254,USER_09656,ARTIST_023,MERCH_0190,2024-03-11,63.76
SALE_03255,USER_00745,ARTIST_037,MERCH_0010,2024-08-28,73.23
SALE_03256,USER_04385,ARTIST_009,MERCH_0016,2025-04-25,58.03
SALE_03257,USER_04210,ARTIST_041,MERCH_0085,2024-12-17,42.44
SALE_03258,USER_03279,ARTIST_029,MERCH_0076,2024-09-02,44.23
SALE_03259,USER_02484,ARTIST_010,MERCH_0111,2025-02-12,56.05
SALE_03260,USER_03432,ARTIST_042,MERCH_0051,2025-05-26,30.2
SALE_03261,USER_06521,ARTIST_015,MERCH_0044,2024-04-12,29.67
SALE_03262,USER_05486,ARTIST_020,MERCH_0170,2024-07-03,34.56
SALE_03263,USER_08189,ARTIST_032,MERCH_0015,2024-05-22,50.49
SALE_03264,USER_03650,ARTIST_048,MERCH_0033,2025-07-11,15.41
SALE_03265,USER_03358,ARTIST_032,MERCH_0052,2025-06-28,66.75
SALE_03266,USER_06963,ARTIST_015,MERCH_0020,2025-01-26,64.67
SALE_03267,USER_06487,ARTIST_013,MERCH_0114,2025-05-01,67.28
SALE_03268,USER_02892,ARTIST_034,MERCH_0072,2025-02-10,28.13
SALE_03269,USER_04649,ARTIST_020,MERCH_0180,2024-11-25,49.92
SALE_03270,USER_09490,ARTIST_036,MERCH_0052,2024-04-28,68.63
SALE_03271,USER_03096,ARTIST_043,MERCH_0100,2024-11-29,32.42
SALE_03272,USER_02246,ARTIST_019,MERCH_0087,2024-08-27,71.36
SALE_03273,USER_04406,ARTIST_034,MERCH_0184,2025-02-13,66.15
SALE_03274,USER_02800,ARTIST_002,MERCH_0159,2024-03-24,41.06
SALE_03275,USER_05653,ARTIST_023,MERCH_0188,2024-06-12,18.49
SALE_03276,USER_01080,ARTIST_027,MERCH_0021,2024-04-12,24.7
SALE_03277,USER_08937,ARTIST_040,MERCH_0061,2024-10-27,52.93
SALE_03278,USER_01184,ARTIST_012,MERCH_0038,2024-05-26,51.25
SALE_03279,USER_09215,ARTIST_037,MERCH_0120,2025-05-31,36.23
SALE_03280,USER_06676,ARTIST_032,MERCH_0076,2024-03-02,44.73
SALE_03281,USER_00846,ARTIST_035,MERCH_0104,2024-10-15,28.72
SALE_03282,USER_09461,ARTIST_048,MERCH_0176,2025-04-23,27.65
SALE_03283,USER_08290,ARTIST_049,MERCH_0167,2024-10-26,42.39
SALE_03284,USER_04990,ARTIST_012,MERCH_0171,2025-04-22,68.17
SALE_03285,USER_06511,ARTIST_035,MERCH_0097,2024-03-19,36.56
SALE_03286,USER_00154,ARTIST_012,MERCH_0125,2024-04-18,74.96
SALE_03287,USER_05123,ARTIST_014,MERCH_0030,2024-01-04,72.07
SALE_03288,USER_01699,ARTIST_027,MERCH_0065,2024-11-30,60.89
SALE_03289,USER_04591,ARTIST_024,MERCH_0022,2024-10-14,70.99
SALE_03290,USER_08632,ARTIST_019,MERCH_0064,2024-03-28,53.71
SALE_03291,USER_06705,ARTIST_012,MERCH_0135,2024-05-06,16.39
SALE_03292,USER_01520,ARTIST_012,MERCH_0172,2025-07-01,62.93
SALE_03293,USER_02837,ARTIST_042,MERCH_0160,2025-05-18,45.39
SALE_03294,USER_08586,ARTIST_044,MERCH_0082,2025-04-10,45.76
SALE_03295,USER_01732,ARTIST_049,MERCH_0115,2025-03-02,56.42
SALE_03296,USER_06585,ARTIST_046,MERCH_0017,2024-09-02,65.6
SALE_03297,USER_06988,ARTIST_003,MERCH_0101,2025-01-25,52.0
SALE_03298,USER_04096,ARTIST_033,MERCH_0114,2025-07-29,54.84
SALE_03299,USER_09179,ARTIST_033,MERCH_0164,2025-03-23,22.94
SALE_03300,USER_00354,ARTIST_014,MERCH_0164,2024-08-16,63.4
SALE_03301,USER_01001,ARTIST_034,MERCH_0036,2024-03-04,18.26
SALE_03302,USER_06496,ARTIST_008,MERCH_0180,2025-02-02,61.33
SALE_03303,USER_05215,ARTIST_014,MERCH_0083,2024-04-28,49.36
SALE_03304,USER_00977,ARTIST_020,MERCH_0068,2024-04-09,55.54
SALE_03305,USER_01817,ARTIST_043,MERCH_0151,2024-01-02,58.49
SALE_03306,USER_01330,ARTIST_025,MERCH_0046,2025-04-13,69.99
SALE_03307,USER_06030,ARTIST_049,MERCH_0037,2025-03-09,67.87
SALE_03308,USER_00445,ARTIST_004,MERCH_0094,2024-04-03,69.94
SALE_03309,USER_07295,ARTIST_046,MERCH_0086,2024-05-09,60.27
SALE_03310,USER_09708,ARTIST_002,MERCH_0093,2024-10-08,20.27
SALE_03311,USER_08666,ARTIST_002,MERCH_0005,2024-08-31,63.45
SALE_03312,USER_05632,ARTIST_021,MERCH_0139,2025-01-11,36.11
SALE_03313,USER_03863,ARTIST_041,MERCH_0090,2024-05-18,20.18
SALE_03314,USER_00223,ARTIST_043,MERCH_0070,2024-07-27,15.76
SALE_03315,USER_02565,ARTIST_011,MERCH_0021,2024-02-05,32.2
SALE_03316,USER_02402,ARTIST_037,MERCH_0133,2024-09-29,64.02
SALE_03317,USER_03027,ARTIST_012,MERCH_0085,2024-02-20,39.86
SALE_03318,USER_06419,ARTIST_018,MERCH_0077,2024-05-10,58.59
SALE_03319,USER_00095,ARTIST_044,MERCH_0187,2024-04-19,51.88
SALE_03320,USER_02891,ARTIST_046,MERCH_0128,2024-06-05,60.89
SALE_03321,USER_00732,ARTIST_026,MERCH_0190,2024-08-03,53.82
SALE_03322,USER_09149,ARTIST_033,MERCH_0064,2024-08-18,71.9
SALE_03323,USER_06192,ARTIST_003,MERCH_0058,2024-02-23,65.3
SALE_03324,USER_06831,ARTIST_011,MERCH_0147,2024-07-02,55.09
SALE_03325,USER_03822,ARTIST_014,MERCH_0137,2025-02-05,26.4
SALE_03326,USER_05603,ARTIST_043,MERCH_0003,2024-09-17,46.87
SALE_03327,USER_02615,ARTIST_006,MERCH_0028,2024-06-24,41.77
SALE_03328,USER_08522,ARTIST_026,MERCH_0070,2025-05-30,32.38
SALE_03329,USER_03146,ARTIST_045,MERCH_0040,2025-02-04,72.14
SALE_03330,USER_03048,ARTIST_008,MERCH_0155,2025-03-31,42.18
SALE_03331,USER_08780,ARTIST_038,MERCH_0177,2024-07-18,73.32
SALE_03332,USER_02146,ARTIST_034,MERCH_0123,2025-07-15,35.7
SALE_03333,USER_09932,ARTIST_021,MERCH_0097,2024-07-02,26.31
SALE_03334,USER_07181,ARTIST_044,MERCH_0178,2024-02-25,36.56
SALE_03335,USER_02470,ARTIST_003,MERCH_0017,2024-11-07,33.89
SALE_03336,USER_00583,ARTIST_033,MERCH_0047,2025-01-06,22.33
SALE_03337,USER_01612,ARTIST_021,MERCH_0129,2025-02-14,27.92
SALE_03338,USER_02393,ARTIST_004,MERCH_0063,2024-07-08,48.67
SALE_03339,USER_05825,ARTIST_037,MERCH_0195,2025-05-09,29.0
SALE_03340,USER_07325,ARTIST_021,MERCH_0018,2024-04-14,38.77
SALE_03341,USER_09168,ARTIST_020,MERCH_0194,2024-05-31,32.42
SALE_03342,USER_02440,ARTIST_035,MERCH_0089,2025-01-21,25.12
SALE_03343,USER_00230,ARTIST_043,MERCH_0087,2024-02-27,28.33
SALE_03344,USER_08519,ARTIST_027,MERCH_0097,2025-06-18,45.7
SALE_03345,USER_02394,ARTIST_012,MERCH_0031,2024-04-30,39.16
SALE_03346,USER_04795,ARTIST_035,MERCH_0198,2024-12-12,18.66
SALE_03347,USER_05842,ARTIST_002,MERCH_0017,2024-05-08,54.59
SALE_03348,USER_01896,ARTIST_007,MERCH_0079,2024-09-07,53.09
SALE_03349,USER_03072,ARTIST_020,MERCH_0063,2024-03-26,24.2
SALE_03350,USER_05572,ARTIST_013,MERCH_0058,2025-04-03,71.25
SALE_03351,USER_06931,ARTIST_039,MERCH_0119,2025-01-19,66.57
SALE_03352,USER_04297,ARTIST_017,MERCH_0199,2024-04-01,34.38
SALE_03353,USER_00732,ARTIST_043,MERCH_0133,2025-01-26,35.53
SALE_03354,USER_06828,ARTIST_043,MERCH_0000,2025-01-11,62.12
SALE_03355,USER_01523,ARTIST_037,MERCH_0092,2024-04-27,67.74
SALE_03356,USER_06753,ARTIST_013,MERCH_0025,2024-09-19,18.07
SALE_03357,USER_02376,ARTIST_032,MERCH_0079,2025-02-22,27.68
SALE_03358,USER_01726,ARTIST_048,MERCH_0081,2025-03-06,42.93
SALE_03359,USER_05931,ARTIST_031,MERCH_0193,2024-07-04,32.94
SALE_03360,USER_09433,ARTIST_015,MERCH_0048,2024-02-06,70.7
SALE_03361,USER_06351,ARTIST_003,MERCH_0032,2025-07-08,15.39
SALE_03362,USER_00960,ARTIST_012,MERCH_0016,2024-06-24,19.9
SALE_03363,USER_01022,ARTIST_034,MERCH_0116,2024-07-08,67.89
SALE_03364,USER_09840,ARTIST_045,MERCH_0063,2025-04-04,46.66
SALE_03365,USER_09045,ARTIST_018,MERCH_0147,2025-08-02,43.36
SALE_03366,USER_02251,ARTIST_036,MERCH_0026,2024-07-27,44.46
SALE_03367,USER_06566,ARTIST_019,MERCH_0044,2025-04-22,16.95
SALE_03368,USER_01356,ARTIST_047,MERCH_0196,2024-07-31,40.12
SALE_03369,USER_09929,ARTIST_033,MERCH_0055,2024-04-30,67.65
SALE_03370,USER_09913,ARTIST_015,MERCH_0068,2024-03-14,42.69
SALE_03371,USER_06958,ARTIST_006,MERCH_0060,2024-09-05,18.16
SALE_03372,USER_04579,ARTIST_012,MERCH_0199,2025-07-11,18.57
SALE_03373,USER_05219,ARTIST_004,MERCH_0065,2024-03-30,44.88
SALE_03374,USER_09170,ARTIST_040,MERCH_0135,2024-05-29,22.29
SALE_03375,USER_06855,ARTIST_023,MERCH_0116,2025-05-10,65.72
SALE_03376,USER_03829,ARTIST_017,MERCH_0121,2024-04-04,15.06
SALE_03377,USER_03894,ARTIST_004,MERCH_0141,2024-01-01,35.84
SALE_03378,USER_09434,ARTIST_035,MERCH_0124,2025-05-31,35.59
SALE_03379,USER_02255,ARTIST_024,MERCH_0031,2025-01-14,73.2
SALE_03380,USER_00687,ARTIST_011,MERCH_0095,2024-12-13,15.65
SALE_03381,USER_07827,ARTIST_022,MERCH_0063,2025-06-19,50.94
SALE_03382,USER_09479,ARTIST_002,MERCH_0013,2024-12-26,25.9
SALE_03383,USER_04342,ARTIST_028,MERCH_0034,2025-06-06,72.83
SALE_03384,USER_00374,ARTIST_036,MERCH_0184,2024-04-01,31.55
SALE_03385,USER_05120,ARTIST_008,MERCH_0105,2024-04-22,65.21
SALE_03386,USER_00876,ARTIST_016,MERCH_0165,2024-11-18,62.98
SALE_03387,USER_02739,ARTIST_017,MERCH_0178,2024-08-09,42.8
SALE_03388,USER_05244,ARTIST_013,MERCH_0137,2024-03-10,62.71
SALE_03389,USER_05845,ARTIST_001,MERCH_0070,2024-03-17,73.53
SALE_03390,USER_01059,ARTIST_024,MERCH_0102,2024-04-17,50.56
SALE_03391,USER_04290,ARTIST_039,MERCH_0079,2025-02-13,61.81
SALE_03392,USER_02124,ARTIST_043,MERCH_0038,2024-09-12,67.39
SALE_03393,USER_04254,ARTIST_034,MERCH_0076,2025-03-04,19.7
SALE_03394,USER_00773,ARTIST_021,MERCH_0151,2025-03-11,57.96
SALE_03395,USER_07902,ARTIST_044,MERCH_0076,2024-07-16,37.15
SALE_03396,USER_04476,ARTIST_033,MERCH_0049,2025-07-31,24.92
SALE_03397,USER_04105,ARTIST_036,MERCH_0144,2025-06-07,27.27
